id,species,num,long,lat,year,locat,window
1145348343,sciurus_aberti,1963,-106.3813269,35.11129104,1987,0.5 MI. FROM JUNCT. NM STATE 14 NEAR CEDARCREST,35_40
3773192115,sciurus_aberti,185,-106.385311,35.128183,2022,"Cedar Crest, NM 87008, USA",35_40
1272098167,sciurus_aberti,1721,-112.166719,36.415066,2009,"Kaibab National Forest, AZ",35_40
3118196615,sciurus_aberti,518,-106.384997,35.127969,2021,"Cedar Crest, NM 87008, USA",35_40
3859252187,sciurus_aberti,155,-105.386809,40.145347,2022,"Boulder County, CO, USA",40_45
3113362874,sciurus_aberti,525,-105.237243,40.361629,2021,"Colorado, US",40_45
2641356671,sciurus_aberti,856,-105.196946,40.583969,2020,"Lory State Park, Loveland, CO, US",40_45
3356323703,sciurus_aberti,360,-105.535792,40.201529,1974,"Meadow Mt. Ranch, 0.5 mi N, 0.5 mi W Allenpark, Colorado",40_45
1586104347,sciurus_aberti,1593,-105.569964,40.341033,2017,"Longhouse Way, Estes Park, CO, US",40_45
1145147847,sciurus_aberti,2083,-105.329513,40.575567,1993,"[ca. 4 mi SSE Stove Prairie], jct. Buckhorn Canyon & Stove Prairie roads",40_45
2562031420,sciurus_aberti,948,-105.242133,40.989668,2016,"306 Little Ponderosa Way, Livermore, Larimer, 80536",40_45
1269545358,sciurus_aberti,1729,-105.300163,40.1679,2016,"80540, Lyons, CO, US",40_45
1453123971,sciurus_aberti,1665,-105.610113,40.370104,2016,"Colorado, United States",40_45
3325810552,sciurus_aberti,479,-105.32023,40.059288,2021,"Boulder County, CO, USA",40_45
3802636727,sciurus_aberti,166,-105.581097,40.34527,2022,"Rocky Mountain National Park, Estes Park, CO, US",40_45
2862311550,sciurus_aberti,750,-105.343545,40.228611,2020,"Boulder County, CO, USA",40_45
1847556824,sciurus_aberti,1460,-105.307388,40.162608,2007,"Boulder County, CO, USA",40_45
1143535907,sciurus_aberti,2192,-105.573376,40.398443,2015,Fawn Valley Inn,40_45
2465141555,sciurus_aberti,1009,-105.587192,40.360144,2019,"Rocky Mountain, Rocky Mountain National Park, Rocky Mountain National Park, Larimer County, US-CO, US",40_45
3327684782,sciurus_aberti,475,-105.573605,40.343428,2021,"Mineral Rd, Estes Park, CO, US",40_45
2850908806,sciurus_aberti,770,-105.500548,40.151211000000004,2020,"Boulder County, CO, USA",40_45
1890071715,sciurus_aberti,1376,-105.590643,40.360289,2009,"Larimer County, CO, USA",40_45
1847585045,sciurus_aberti,1459,-105.300231,40.158982,2017,"Boulder County, CO, USA",40_45
897163286,sciurus_aberti,2250,-105.581001,40.7001,1980,"Received from C.H. Ernst, GMU.  Elevation - 8500'.",40_45
2562040487,sciurus_aberti,947,-105.5956,40.3759,2011,South Navy Hill Road (Hwy 36) in Ponderosa Pine about 1/2 mile before road forks into Fall River Road (Hwy 34),40_45
